path,dataset,clase,split,sesion,camara,evento,duration,width,height,fps,score_prod
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_260__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,260,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_261__-Corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,261,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_262__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,262,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_263__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,263,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_264__-corto-termina..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,264,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_265__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,265,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_266__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,266,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_270__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,270,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_271__-Corto,-termino..mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,271,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_275__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,275,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_280__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,280,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_292__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,292,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_293__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,293,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_2__-Corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,2,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_300__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,300,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_301__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,301,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_305__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,305,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_306__-corto,-termino..mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,306,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_307__-corto.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,307,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_30__-corto-termina.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,30,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_310__-Corto.-Termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,310,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_311__-corto,-termino..mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,311,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_314__-corto,-termino..mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,314,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_315__-Corto.-Termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,315,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_318__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,318,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_319__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,319,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_31__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,31,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_322__-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,322,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_326__-Termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,326,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_327__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,327,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_329__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,329,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_330__-corto,-termino..mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,330,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_331__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,331,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_332__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,332,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_336__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,336,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_338__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,338,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_341__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,341,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_342__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,342,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_343__-corto..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,343,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_344__-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,344,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_348__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,348,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_349__-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,349,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_34__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,34,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_350__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,350,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_354__-corto.-Termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,354,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_355__-corto,-termino..mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,355,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_359__-Termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,359,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_366__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,366,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_367__-corto,-termino..mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,367,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_373__-Termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,373,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_374__-corto,-termino..mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,374,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_382__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,382,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_383__-corto,-termino..mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,383,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_384__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,384,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_387__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,387,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_390__-corto,-termino..mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,390,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_391__-Corto.-Termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,391,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_396__-corto-termino-corto.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,396,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_397__-Termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,397,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_398__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,398,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_399__-corto..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,399,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_403__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,403,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_40__-Activa,-exit,-descar-expressive-Habla-y-saca.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,40,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_411__-corto,-termino.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,411,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_417__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,417,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_50__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,50,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_51__-Corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,51,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_52__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,52,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_53__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,53,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_56__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,56,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_57__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,57,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_61__-Corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,61,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_63__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,63,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_64__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,64,4.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_66__-No-he�eles,-no-hare-ninguno.-Con-Liam,-de-faculty,-con-los-175-expertos-de-la-Accion-Squeaks,-gran-agradecimiento-a-todos-los-creek-toast-por-esta-ocasion,.mp4",todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,66,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_67__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,67,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_68__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,68,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_69__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,69,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_6__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,6,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_72__-Termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,72,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_73__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,73,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_74__.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,74,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_75__-El-recuerdo-termina..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,75,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_79__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,79,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_96__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,96,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_98__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,98,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_3_99__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,3,99,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_4_105__-corto-termino.mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,4,105,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_4_106__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,4,106,4.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/todo_showroom/todo_showroom/accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_4_107__-corto-termino..mp4,todo_showroom,hurto,train,ROBO_BONI_1_2024-12-17_10-57-57,4,107,4.0,1920,1080,25.0,
