npy,label,split,marco,x0,y0,x1,y1,fps,dataset_tipo,clip_origen
L48__todo_showroom__accion___14___showroom_ROBO_BONI_3_2024-12-18_09-06-24_no_obvio_testTOMA_DE_DATOS_4_224__-corto-termino.npy,48,train,1.007,524,313,1016,805,25,todo_showroom,accion___14___showroom_ROBO_BONI_3_2024-12-18_09-06-24_no_obvio_testTOMA_DE_DATOS_4_224__-corto-termino.mp4
"L02__ainhoa__accion___2___SEP26_primera_t1_1245__-Corte,-dejo.__metadata-informacion-Zona-sur-3-Objeto-Pantalon-Categoria-textil-Robo-bolso.npy",2,train,1.038,830,119,1019,308,25,ainhoa,"accion___2___SEP26_primera_t1_1245__-Corte,-dejo.__metadata-informacion-Zona-sur-3-Objeto-Pantalon-Categoria-textil-Robo-bolso.mp4"
"L48__dia_guardar__accion___4___no_obvioMIGUEL1testcamara_4_59__Corte,-guardar._ainhoa2.npy",48,train,1.083,217,353,588,724,25,dia_guardar,"accion___4___no_obvioMIGUEL1testcamara_4_59__Corte,-guardar._ainhoa2.mp4"
"L00__ainhoa__accion___0___SEP26_primera_t3_547__-Corte,-sostengo.__metadata-informacion,-zona-norte-3-Objeto-pantalon,-categoria-textil-Robo-bolso.npy",0,train,1.099,793,76,1062,345,25,ainhoa,"accion___0___SEP26_primera_t3_547__-Corte,-sostengo.__metadata-informacion,-zona-norte-3-Objeto-pantalon,-categoria-textil-Robo-bolso.mp4"
L48__todo_showroom__accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_4_144__-corto-termino.npy,48,train,1.09,351,96,783,528,25,todo_showroom,accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_4_144__-corto-termino.mp4
L48__todo_showroom__accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_1_366__-corto-termino.npy,48,train,1.047,872,120,1171,419,25,todo_showroom,accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_1_366__-corto-termino.mp4
L13__ainhoa__accion___13___OCT10_bolsillost3_12__-de-saco..npy,13,train,1.037,823,78,1066,321,25,ainhoa,accion___13___OCT10_bolsillost3_12__-de-saco..mp4
L04__todo_showroom__accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_no-obvio_testTOMA_DE_DATOS_3_214__-corto-termino..npy,4,train,1.006,531,300,1014,783,25,todo_showroom,accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_no-obvio_testTOMA_DE_DATOS_3_214__-corto-termino..mp4
L14__ainhoa__accion___14___OCT04_primera_t4_267__-Corte-guardo.__metadata-informacion.-Zona-sur-4.-Robo-abrigo..npy,14,train,1.063,645,344,1049,748,25,ainhoa,accion___14___OCT04_primera_t4_267__-Corte-guardo.__metadata-informacion.-Zona-sur-4.-Robo-abrigo..mp4
"L47__dia__accion___42___MIGUEL1testcamara_1_17__Corte,-camino_JOSESEC3.npy",47,train,1.06,818,103,1189,474,25,dia,"accion___42___MIGUEL1testcamara_1_17__Corte,-camino_JOSESEC3.mp4"
"L38__ainhoa__accion___38___chaquetat1_87__-Corte,-poner..npy",38,val,1.052,645,136,900,391,25,ainhoa,"accion___38___chaquetat1_87__-Corte,-poner..mp4"
L48__todo_showroom__accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_2_21__-corto-termino.npy,48,train,1.034,983,152,1265,434,25,todo_showroom,accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_2_21__-corto-termino.mp4
L12__dia__accion___12___MIGUEL1testcamara_1_292__Corte-carrito_JOSESEC3.npy,12,train,1.053,761,104,1018,361,25,dia,accion___12___MIGUEL1testcamara_1_292__Corte-carrito_JOSESEC3.mp4
"L00__ainhoa__accion___0___OCT01_primera_t4_65__-corte-sostengo.__metadata-informacion,-zona-centro-2-Objeto-camiseta-Categoria-textil-Robo-bolsillo.npy",0,train,1.048,692,232,1009,549,25,ainhoa,"accion___0___OCT01_primera_t4_65__-corte-sostengo.__metadata-informacion,-zona-centro-2-Objeto-camiseta-Categoria-textil-Robo-bolsillo.mp4"
L02__dia__accion___2___JUAN15ABRILtestcamara_3_116__Corte-carrito._JUAN12.npy,2,train,1.065,587,8,848,269,25,dia,accion___2___JUAN15ABRILtestcamara_3_116__Corte-carrito._JUAN12.mp4
L04__dia_guardar__accion___4___obvioJUAN15ABRILtestcamara_1_44__Corte-guardar_JOSE2.npy,4,train,1.052,841,100,1072,331,25,dia_guardar,accion___4___obvioJUAN15ABRILtestcamara_1_44__Corte-guardar_JOSE2.mp4
"L32__ainhoa__accion___32___aplaudirt1_9__-Corte,-aplaudir..npy",32,train,1.068,586,100,932,446,25,ainhoa,"accion___32___aplaudirt1_9__-Corte,-aplaudir..mp4"
L11__ainhoa__accion___11___OCT04_primera_t1_700__-Corte-agarro.__metadata-informacion.-Zona-norte-1.-Robo-abrigo..npy,11,train,1.05,981,256,1269,544,25,ainhoa,accion___11___OCT04_primera_t1_700__-Corte-agarro.__metadata-informacion.-Zona-norte-1.-Robo-abrigo..mp4
"L03__dia__accion___3___JUAN15ABRILtestcamara_2_65__Corte,-sacar._JUAN8.npy",3,train,1.052,923,189,1259,525,25,dia,"accion___3___JUAN15ABRILtestcamara_2_65__Corte,-sacar._JUAN8.mp4"
"L02__dia__accion___2___MIGUEL1testcamara_2_158__Corte,-dejo_JOSESEC1.npy",2,train,1.031,1055,253,1184,382,25,dia,"accion___2___MIGUEL1testcamara_2_158__Corte,-dejo_JOSESEC1.mp4"
L24__ainhoa__accion___24___relojt2_4__-Corte-bajar__metadata-informno-metadata.npy,24,train,1.049,706,266,1000,560,25,ainhoa,accion___24___relojt2_4__-Corte-bajar__metadata-informno-metadata.mp4
"L40__ainhoa__accion___40___corrert3_140__-corte,-correr.npy",40,train,1.029,528,76,1068,616,25,ainhoa,"accion___40___corrert3_140__-corte,-correr.mp4"
"L01__dia__accion___1___JUAN15ABRILtestcamara_3_247__Corte,-tomar._JUAN10.npy",1,train,1.006,547,220,1004,677,25,dia,"accion___1___JUAN15ABRILtestcamara_3_247__Corte,-tomar._JUAN10.mp4"
L04__todo_showroom__accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_2_128__-corto-termino.npy,4,train,1.024,663,165,964,466,25,todo_showroom,accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_2_128__-corto-termino.mp4
"L12__ainhoa__accion___12___OCT04_primera_t3_1393__-Corte,-dejo.__metadata-informacion.-Zona-norte-3.-Robo-abrigo..npy",12,train,1.066,862,80,1113,331,25,ainhoa,"accion___12___OCT04_primera_t3_1393__-Corte,-dejo.__metadata-informacion.-Zona-norte-3.-Robo-abrigo..mp4"
"L48__todo_showroom__accion___14___showroom_ROBO_MIGUEL_1_2024-12-18_16-51-43_no_obvio_testTOMA_DE_DATOS_3_273__-Corte,-termino..npy",48,train,1.091,740,119,1426,805,25,todo_showroom,"accion___14___showroom_ROBO_MIGUEL_1_2024-12-18_16-51-43_no_obvio_testTOMA_DE_DATOS_3_273__-Corte,-termino..mp4"
L48__todo_showroom__accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_147__-Corte-y-termino..npy,48,train,1.092,833,66,1193,426,25,todo_showroom,accion___14___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_no_obvio_testTOMA_DE_DATOS_3_147__-Corte-y-termino..mp4
"L12__ainhoa__accion___12___OCT04_primera_t1_1049__-corte,-dejo-corte,-termino__metadata-informacion.-Zona-Sur-1..npy",12,train,1.095,649,95,822,268,25,ainhoa,"accion___12___OCT04_primera_t1_1049__-corte,-dejo-corte,-termino__metadata-informacion.-Zona-Sur-1..mp4"
L48__doblar_sobreponer__02-13-21-45-11 camara 1 - 11-521.npy,48,train,1.021,767,149,1001,383,8,doblar_sobreponer,02-13-21-45-11 camara 1 - 11-521.mp4
L29__ainhoa__accion___29___sentarset4_38__-Corte-extra..npy,29,train,1.009,571,549,1092,1070,25,ainhoa,accion___29___sentarset4_38__-Corte-extra..mp4
L11__ainhoa__accion___11___OCT09_t2_133__-Corte--Agarra__metadata-informacion.-Zona-norte-2.-Robo-bolso..npy,11,train,1.054,647,190,910,453,25,ainhoa,accion___11___OCT09_t2_133__-Corte--Agarra__metadata-informacion.-Zona-norte-2.-Robo-bolso..mp4
L48__todo_showroom__accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_1_99__-corto-termino.npy,48,train,1.05,875,112,1113,350,25,todo_showroom,accion___14___showroom_ROBO_BONI_1_2024-12-17_10-57-57_no_obvio_testTOMA_DE_DATOS_1_99__-corto-termino.mp4
"L11__dia__accion___11___MIGUEL1testcamara_1_502__Corte,-agarrar._MIGUEL5.npy",11,train,1.025,614,77,824,287,25,dia,"accion___11___MIGUEL1testcamara_1_502__Corte,-agarrar._MIGUEL5.mp4"
L03__dia__accion___3___MIGUEL1testcamara_3_425__Corte-sacar._MIGUEL2.npy,3,val,1.065,904,121,1283,500,25,dia,accion___3___MIGUEL1testcamara_3_425__Corte-sacar._MIGUEL2.mp4
"L02__ainhoa__accion___2___SEP30_t2_666__-corte,-dejo__metadata-informacion-Zona-centro-1-Objeto-pantalon-Categoria-textil-Robo-bolso.npy",2,train,1.057,997,200,1234,437,25,ainhoa,"accion___2___SEP30_t2_666__-corte,-dejo__metadata-informacion-Zona-centro-1-Objeto-pantalon-Categoria-textil-Robo-bolso.mp4"
"L04__todo_showroom__accion___4___showroom_ROBO_BONI_3_2024-12-18_09-06-24_obvio_testTOMA_DE_DATOS_3_48__-Corto,-termino..npy",4,train,1.025,397,320,1001,924,25,todo_showroom,"accion___4___showroom_ROBO_BONI_3_2024-12-18_09-06-24_obvio_testTOMA_DE_DATOS_3_48__-Corto,-termino..mp4"
L13__ainhoa__accion___13___OCT03_primera_t3_518__-Corte-Saco__metadata-informacion.-Zona-Sur-2.-Robo-bolso..npy,13,train,1.009,680,711,1035,1066,25,ainhoa,accion___13___OCT03_primera_t3_518__-Corte-Saco__metadata-informacion.-Zona-Sur-2.-Robo-bolso..mp4
"L12__ainhoa__accion___12___OCT04_primera_t2_1228__-Corte,-dejo.__metadata-informacion.-Zona-centro-2.-Robo-abrigo..npy",12,train,1.035,703,179,924,400,25,ainhoa,"accion___12___OCT04_primera_t2_1228__-Corte,-dejo.__metadata-informacion.-Zona-centro-2.-Robo-abrigo..mp4"
L02__dia__accion___2___JUAN15ABRILtestcamara_2_71__Corte-dejar-carrito._JUAN13.npy,2,train,1.075,1013,142,1262,391,25,dia,accion___2___JUAN15ABRILtestcamara_2_71__Corte-dejar-carrito._JUAN13.mp4
L02__dia__accion___2___JUAN15ABRILtestcamara_2_28__Corte-carrito._JUAN10.npy,2,train,1.017,956,138,1197,379,25,dia,accion___2___JUAN15ABRILtestcamara_2_28__Corte-carrito._JUAN10.mp4
L03__ainhoa__accion___3___SEP26_primera_t4_1015__-Corte-saco__metadata-informacion.-Zona-Sur-1-Objeto-falda-Categoria-textil-Robo-bolso.npy,3,train,1.037,477,609,931,1063,25,ainhoa,accion___3___SEP26_primera_t4_1015__-Corte-saco__metadata-informacion.-Zona-Sur-1-Objeto-falda-Categoria-textil-Robo-bolso.mp4
L46__dia__accion___46___JUAN15ABRILtestcamara_4_26__Corte-dar-vueltas_JOSE2.npy,46,train,1.091,667,71,959,363,25,dia,accion___46___JUAN15ABRILtestcamara_4_26__Corte-dar-vueltas_JOSE2.mp4
"L37__ainhoa__accion___37___botellat3_21__-Corte,-cerrar..npy",37,train,1.075,458,272,1070,884,25,ainhoa,"accion___37___botellat3_21__-Corte,-cerrar..mp4"
L46__dia__accion___46___JUAN15ABRILtestcamara_1_167__Corte-dar-vueltas_AINHOA3.npy,46,train,1.066,599,122,854,377,25,dia,accion___46___JUAN15ABRILtestcamara_1_167__Corte-dar-vueltas_AINHOA3.mp4
L31__ainhoa__accion___31___zapatot4_68__-Corte-y-quitar.npy,31,train,1.048,442,273,825,656,25,ainhoa,accion___31___zapatot4_68__-Corte-y-quitar.mp4
L13__ainhoa__accion___13___OCT09_t4_229__-Corte-saco.__metadata-informacion.-Zona-sur-4.-Robo-bolso..npy,13,train,1.016,643,375,1031,763,25,ainhoa,accion___13___OCT09_t4_229__-Corte-saco.__metadata-informacion.-Zona-sur-4.-Robo-bolso..mp4
L03__dia__accion___3___JUAN15ABRILtestcamara_1_75__Corte-sacar_AINHOA1.npy,3,train,1.027,847,114,1050,317,25,dia,accion___3___JUAN15ABRILtestcamara_1_75__Corte-sacar_AINHOA1.mp4
L02__dia__accion___2___MIGUEL1testcamara_4_150__corte-dejar-carrito_ainhoa6.npy,2,val,1.046,517,246,852,581,25,dia,accion___2___MIGUEL1testcamara_4_150__corte-dejar-carrito_ainhoa6.mp4
L11__ainhoa__accion___11___OCT03_primera_t4_596__-Agarro.__metadata-informacion.-Zona-centro-1.-Robo-bolso..npy,11,train,1.088,314,261,644,591,25,ainhoa,accion___11___OCT03_primera_t4_596__-Agarro.__metadata-informacion.-Zona-centro-1.-Robo-bolso..mp4
"L03__dia__accion___3___MIGUEL1testcamara_3_433__Corte,-saco_JOSESEC2.npy",3,train,1.023,839,245,1290,696,25,dia,"accion___3___MIGUEL1testcamara_3_433__Corte,-saco_JOSESEC2.mp4"
"L02__ainhoa__accion___2___OCT01_primera_t3_278__-Corte,-dejo.__metadata-informacion-Zona-centro-1-Objeto-pantalon-Categoria-textil-Robo-bolsillo.npy",2,val,1.053,482,234,858,610,25,ainhoa,"accion___2___OCT01_primera_t3_278__-Corte,-dejo.__metadata-informacion-Zona-centro-1-Objeto-pantalon-Categoria-textil-Robo-bolsillo.mp4"
L04__todo_showroom__accion___4___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_obvio_testTOMA_DE_DATOS_4_49__-La-parte-termina..npy,4,train,1.071,266,229,658,621,25,todo_showroom,accion___4___showroom_ROBO_JOSE_2_2024-12-20_12-37-49_obvio_testTOMA_DE_DATOS_4_49__-La-parte-termina..mp4
L21__ainhoa__accion___21___mochielat4_35__-corte-y-exponer.npy,21,train,1.064,532,283,894,645,25,ainhoa,accion___21___mochielat4_35__-corte-y-exponer.mp4
L11__ainhoa__accion___11___OCT04_primera_t1_1034__-Corte--Agarre__metadata-informacion.-Zona-centro-2.-Robo-abrigo..npy,11,train,1.099,855,100,1045,290,25,ainhoa,accion___11___OCT04_primera_t1_1034__-Corte--Agarre__metadata-informacion.-Zona-centro-2.-Robo-abrigo..mp4
"L01__ainhoa__accion___1___SEP26_primera_t4_518__-Corte,-agarro.__metadata-informacion,-zona-norte-4-Objeto-pantalon-Categoria-textil-Robo-bolso.npy",1,train,1.085,735,171,1035,471,25,ainhoa,"accion___1___SEP26_primera_t4_518__-Corte,-agarro.__metadata-informacion,-zona-norte-4-Objeto-pantalon-Categoria-textil-Robo-bolso.mp4"
"L13__ainhoa__accion___13___OCT09_t1_107__-Corte,-saco.__metadata-informacion.-Zona-norte-4.-Robo-bolso..npy",13,train,1.054,592,184,850,442,25,ainhoa,"accion___13___OCT09_t1_107__-Corte,-saco.__metadata-informacion.-Zona-norte-4.-Robo-bolso..mp4"
L48__dia_guardar__accion___4___no_obvioMIGUEL1testcamara_3_460__Corte-guardar._MIGUEL2.npy,48,train,1.034,702,75,1022,395,25,dia_guardar,accion___4___no_obvioMIGUEL1testcamara_3_460__Corte-guardar._MIGUEL2.mp4
"L48__ainhoa__accion___4___no_obvio_SEP30_t4_220__-Corte-guardo.__metadata-informacion,-zona-sur-3-Objeto-blusa,-categoria-textil-Robo-abrigo.npy",48,train,1.081,257,373,645,761,25,ainhoa,"accion___4___no_obvio_SEP30_t4_220__-Corte-guardo.__metadata-informacion,-zona-sur-3-Objeto-blusa,-categoria-textil-Robo-abrigo.mp4"
"L02__dia__accion___2___MIGUEL1testcamara_1_96__Corte,-dejo_JOSESEC1.npy",2,train,1.08,906,211,1034,339,25,dia,"accion___2___MIGUEL1testcamara_1_96__Corte,-dejo_JOSESEC1.mp4"
"L02__dia__accion___2___MIGUEL1testcamara_4_81__Corte,-carrito_ainhoa6.npy",2,train,1.051,673,292,962,581,25,dia,"accion___2___MIGUEL1testcamara_4_81__Corte,-carrito_ainhoa6.mp4"
L03__dia__accion___3___MIGUEL1testcamara_2_219__Corte-saco._JOSESEC2.npy,3,train,1.087,872,203,1198,529,25,dia,accion___3___MIGUEL1testcamara_2_219__Corte-saco._JOSESEC2.mp4
L01__dia__accion___1___MIGUEL1testcamara_4_36__Korte-agarrar_ainhoa1.npy,1,train,1.046,236,374,602,740,25,dia,accion___1___MIGUEL1testcamara_4_36__Korte-agarrar_ainhoa1.mp4
L47__dia__accion___42___MIGUEL1testcamara_3_1__Corte-caminar._MIGUEL5.npy,47,val,1.089,540,145,1188,793,25,dia,accion___42___MIGUEL1testcamara_3_1__Corte-caminar._MIGUEL5.mp4
L13__ainhoa__accion___13___OCT10_abrigost1_236__-Corte-saco.__metadata-informacion.-Zona-sur-1.-Robo-abrigo..npy,13,train,1.025,615,60,823,268,25,ainhoa,accion___13___OCT10_abrigost1_236__-Corte-saco.__metadata-informacion.-Zona-sur-1.-Robo-abrigo..mp4
L47__dia__accion___47___JUAN15ABRILtestcamara_1_133__Corte-cempujo-cempujo_AINHOA3.npy,47,train,1.038,664,156,1005,497,25,dia,accion___47___JUAN15ABRILtestcamara_1_133__Corte-cempujo-cempujo_AINHOA3.mp4
L02__dia__accion___2___JUAN15ABRILtestcamara_4_13__Corte-dejar._JUAN11.npy,2,train,1.005,629,353,982,706,25,dia,accion___2___JUAN15ABRILtestcamara_4_13__Corte-dejar._JUAN11.mp4
L04__todo_showroom__accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_obvio_testTOMA_DE_DATOS_3_100__-corto-termino.npy,4,train,1.006,1032,242,1692,902,25,todo_showroom,accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_obvio_testTOMA_DE_DATOS_3_100__-corto-termino.mp4
"L04__todo_showroom__accion___4___showroom_ROBO_MIGUEL_1_2024-12-18_16-51-43_obvio_testTOMA_DE_DATOS_4_71__-Corte,-termino..npy",4,val,1.096,327,180,690,543,25,todo_showroom,"accion___4___showroom_ROBO_MIGUEL_1_2024-12-18_16-51-43_obvio_testTOMA_DE_DATOS_4_71__-Corte,-termino..mp4"
L04__todo_showroom__accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_no-obvio_testTOMA_DE_DATOS_3_245__-corto-termino.npy,4,train,1.078,367,205,999,837,25,todo_showroom,accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_no-obvio_testTOMA_DE_DATOS_3_245__-corto-termino.mp4
"L01__ainhoa__accion___1___OCT01_primera_t3_671__-Corte,-agarro.__metadata-informacion-Zona-centro-1-Objeto-camiseta-Categoria-textil-Robo-bolsillo.npy",1,train,1.02,476,247,831,602,25,ainhoa,"accion___1___OCT01_primera_t3_671__-Corte,-agarro.__metadata-informacion-Zona-centro-1-Objeto-camiseta-Categoria-textil-Robo-bolsillo.mp4"
"L10__ainhoa__accion___10___OCT10_abrigost3_141__-corte,-sostengo__metadata-informacion.-Zona-centro-2.-Robo-abrigo..npy",10,train,1.056,972,194,1311,533,25,ainhoa,"accion___10___OCT10_abrigost3_141__-corte,-sostengo__metadata-informacion.-Zona-centro-2.-Robo-abrigo..mp4"
"L01__dia__accion___6___MIGUEL1testcamara_4_390__Corte,-agarro_JOSESEC1.npy",1,train,1.074,665,220,1143,698,25,dia,"accion___6___MIGUEL1testcamara_4_390__Corte,-agarro_JOSESEC1.mp4"
"L04__todo_showroom__accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_obvio_testTOMA_DE_DATOS_1_372__-Corte,-termino..npy",4,train,1.085,895,146,1174,425,25,todo_showroom,"accion___4___showroom_ROBO_BONI_2_2024-12-17_12-10-28_obvio_testTOMA_DE_DATOS_1_372__-Corte,-termino..mp4"
L46__dia__accion___46___JUAN15ABRILtestcamara_1_88__Corte-dar-vueltas._JUAN12.npy,46,train,1.085,609,73,865,329,25,dia,accion___46___JUAN15ABRILtestcamara_1_88__Corte-dar-vueltas._JUAN12.mp4
L13__dia__accion___13___MIGUEL1testcamara_4_348__Corte-sacar._MIGUEL4.npy,13,train,1.072,539,188,947,596,25,dia,accion___13___MIGUEL1testcamara_4_348__Corte-sacar._MIGUEL4.mp4
L14__dia__accion___14___MIGUEL1testcamara_3_350__Corte-guardar_MIGUEL3.npy,14,train,1.059,641,91,957,407,25,dia,accion___14___MIGUEL1testcamara_3_350__Corte-guardar_MIGUEL3.mp4
"L11__dia__accion___24___JUAN15ABRILtestcamara_2_36__Corte,-bajar,-mano._JUAN7.npy",11,train,1.1,917,161,1220,464,25,dia,"accion___24___JUAN15ABRILtestcamara_2_36__Corte,-bajar,-mano._JUAN7.mp4"
L12__dia__accion___12___MIGUEL1testcamara_4_448__Corte-carrito_JOSESEC3.npy,12,val,1.087,494,132,809,447,25,dia,accion___12___MIGUEL1testcamara_4_448__Corte-carrito_JOSESEC3.mp4
L10__ainhoa__accion___10___OCT04_primera_t4_563__-Corte-Sostengo__metadata-informacion.-Zona-norte-2.-Robo-abrigo..npy,10,train,1.067,430,189,700,459,25,ainhoa,accion___10___OCT04_primera_t4_563__-Corte-Sostengo__metadata-informacion.-Zona-norte-2.-Robo-abrigo..mp4
L13__ainhoa__accion___13___OCT04_primera_t2_606__-Corte-Saco__metadata-informacion.-Zona-norte-2.-Robo-abrigo..npy,13,val,1.086,978,238,1242,502,25,ainhoa,accion___13___OCT04_primera_t2_606__-Corte-Saco__metadata-informacion.-Zona-norte-2.-Robo-abrigo..mp4
L11__ainhoa__accion___11___OCT10_abrigost4_459__-Corte--Agarro__metadata-informacion.-Zona-norte-1.-Probo-abrigo..npy,11,train,1.056,497,141,729,373,25,ainhoa,accion___11___OCT10_abrigost4_459__-Corte--Agarro__metadata-informacion.-Zona-norte-1.-Probo-abrigo..mp4
"L01__ainhoa__accion___1___SEP30_t1_775__-corte,-agarro__metadata-informacion.-Zona-norte-3.-Objeto-pantaron.-Categoria-textil.-Robo-bolso..npy",1,val,1.096,557,232,901,576,25,ainhoa,"accion___1___SEP30_t1_775__-corte,-agarro__metadata-informacion.-Zona-norte-3.-Objeto-pantaron.-Categoria-textil.-Robo-bolso..mp4"
L13__dia__accion___13___MIGUEL1testcamara_4_399__Corte-saco_JOSESEC3.npy,13,train,1.07,637,116,921,400,25,dia,accion___13___MIGUEL1testcamara_4_399__Corte-saco_JOSESEC3.mp4
L04__todo_showroom__accion___4___showroom_ROBO_MIGUEL_1_2024-12-18_16-51-43_obvio_testTOMA_DE_DATOS_4_323__-Corte.-Termino..npy,4,train,1.013,312,198,670,556,25,todo_showroom,accion___4___showroom_ROBO_MIGUEL_1_2024-12-18_16-51-43_obvio_testTOMA_DE_DATOS_4_323__-Corte.-Termino..mp4
"L02__dia__accion___2___JUAN15ABRILtestcamara_2_31__Corte,-carrito._JUAN7.npy",2,val,1.036,771,125,1025,379,25,dia,"accion___2___JUAN15ABRILtestcamara_2_31__Corte,-carrito._JUAN7.mp4"
L04__todo_showroom__accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_4_156__-corto-termino.npy,4,val,1.003,491,89,791,389,25,todo_showroom,accion___4___showroom_ROBO_BONI_1_2024-12-17_10-57-57_obvio_testTOMA_DE_DATOS_4_156__-corto-termino.mp4
"L47__dia__accion___42___MIGUEL1testcamara_3_33__corte-caminar,_MIGUEL5.npy",47,train,1.076,768,66,1432,730,25,dia,"accion___42___MIGUEL1testcamara_3_33__corte-caminar,_MIGUEL5.mp4"
L37__ainhoa__accion___37___botellat1_120__-Corte-cerrar..npy,37,train,1.013,854,142,1087,375,25,ainhoa,accion___37___botellat1_120__-Corte-cerrar..mp4
"L47__dia__accion___42___MIGUEL1testcamara_3_368__Corte,-caminar_MIGUEL2.npy",47,train,1.039,864,142,1501,779,25,dia,"accion___42___MIGUEL1testcamara_3_368__Corte,-caminar_MIGUEL2.mp4"
L27__ainhoa__accion___27___saludart4_71__-saludar..npy,27,train,1.078,278,238,987,947,25,ainhoa,accion___27___saludart4_71__-saludar..mp4
L11__ainhoa__accion___11___OCT10_bolsost1_46__-agarro__metadata-informacion.-Zona-norte-4.-Robo-bolso.-Corte-inicio..npy,11,train,1.095,561,181,845,465,25,ainhoa,accion___11___OCT10_bolsost1_46__-agarro__metadata-informacion.-Zona-norte-4.-Robo-bolso.-Corte-inicio..mp4
"L14__ainhoa__accion___14___OCT09_t1_164__-Corte,-guardo.__metadata-informacion.-Zona-centro-2.-Robo-bolso..npy",14,val,1.028,623,153,844,374,25,ainhoa,"accion___14___OCT09_t1_164__-Corte,-guardo.__metadata-informacion.-Zona-centro-2.-Robo-bolso..mp4"
L37__ainhoa__accion___37___botellat2_11__-Corte-y-cerrar..npy,37,train,1.047,957,176,1182,401,25,ainhoa,accion___37___botellat2_11__-Corte-y-cerrar..mp4
L02__dia__accion___2___MIGUEL1testcamara_2_463__Corte-dejar_MIGUEL2.npy,2,train,1.053,751,119,982,350,25,dia,accion___2___MIGUEL1testcamara_2_463__Corte-dejar_MIGUEL2.mp4
"L02__dia__accion___2___JUAN15ABRILtestcamara_1_182__Corte,-dejar-carrito._JUAN11.npy",2,train,1.07,900,191,1026,317,25,dia,"accion___2___JUAN15ABRILtestcamara_1_182__Corte,-dejar-carrito._JUAN11.mp4"
"L03__ainhoa__accion___3___OCT01_primera_t4_355__-Corte,-saco.__metadata-informacion-Zona-norte-1-Objeto-camisa-Categoria-textil-Robo-bolsillo.npy",3,val,1.071,510,132,742,364,25,ainhoa,"accion___3___OCT01_primera_t4_355__-Corte,-saco.__metadata-informacion-Zona-norte-1-Objeto-camisa-Categoria-textil-Robo-bolsillo.mp4"
